DISTRESS.1 DISTRESS.2 BLACK NBHISP GRADE SLFHLTH SLFWGHT WORKHARD GOODQUAL PHYSFIT PROUD LIKESLF ACCEPTED FEELLOVD DIET 
0.79 1.19 0 0 11 2 3 2 2 2 1 1 2 1 0
0.26 0.13 0 0 10 2 3 1 1 2 1 2 2 1 0
0.00 0.01 0 0 11 1 2 2 1 1 1 1 1 1 0
0.63 1.42 1 0  8 2 3 2 1 2 1 1 2 1 0
1.32 1.41 0 1  9 4 4 2 2 4 2 3 2 2 0
0.37 0.16 1 0  8 2 5 3 1 2 1 1 2 1 1
0.42 0.33 0 0 11 3 4 2 2 3 1 2 4 2 0
0.05 0.19 0 0  7 3 3 2 1 2 1 1 1 1 0
0.84 0.84 1 0 10 5 3 2 2 4 2 3 4 4 0
0.53 0.85 0 0 10 1 3 1 1 2 2 2 4 3 0
0.58 0.55 1 0  9 3 5 2 2 4 2 2 3 2 1
1.37 1.06 0 0 10 3 3 3 2 2 2 3 2 2 0
0.74 0.20 0 0  7 2 2 1 2 1 3 2 2 2 0
0.95 1.13 0 1 10 3 3 1 1 2 2 1 1 2 0
0.11 0.03 0 0 10 1 3 2 2 5 3 2 2 2 0
0.79 1.61 1 0  8 3 3 4 1 1 1 1 1 2 0
0.68 0.91 1 0 10 1 3 3 1 3 1 1 2 1 0
1.42 1.47 1 0 10 2 3 2 2 2 2 2 2 2 0
0.16 0.10 1 0 11 2 3 1 1 1 1 1 1 1 0
0.42 1.75 1 0 11 1 3 2 2 2 2 2 1 1 0
0.11 0.19 0 0  7 3 5 2 2 2 2 2 1 1 1
0.47 0.53 1 0 10 2 4 3 1 2 1 3 1 1 0
0.53 0.02 0 0  7 1 3 2 1 1 1 1 2 1 1
0.37 0.05 1 0 11 2 3 3 2 3 1 2 3 2 0
0.58 1.30 0 0 10 4 3 2 3 3 5 4 4 5 0
0.32 0.42 1 0  9 3 3 1 1 2 1 1 1 1 0
0.53 0.62 0 0 10 3 2 2 1 2 1 1 2 1 0
0.84 1.56 0 0  8 3 4 3 1 2 1 2 3 1 0
0.11 0.13 1 0 11 2 3 2 2 2 1 1 1 1 0
0.74 0.41 0 0  7 1 3 2 1 1 2 1 1 1 0
0.74 0.72 0 0  7 1 3 2 1 1 1 1 1 2 1
2.16 1.17 1 0 10 2 3 2 1 2 1 2 1 2 1
0.74 0.49 0 1  7 1 5 1 2 2 2 2 2 1 1
0.32 0.60 0 0  9 2 3 2 2 2 1 1 2 1 0
0.68 0.52 0 1 10 2 3 2 2 3 1 2 2 2 0
0.74 0.32 0 0  9 1 3 2 1 2 1 4 2 1 0
0.00 0.04 0 0 11 1 3 1 1 1 1 1 1 1 0
1.63 0.83 0 0  7 4 4 1 3 4 2 2 2 2 0
0.95 0.53 0 0  8 1 4 3 2 2 1 2 3 1 0
0.53 0.71 0 0  9 2 3 1 1 2 1 1 2 1 0
1.00 2.04 1 0 11 4 4 1 4 5 5 5 5 5 0
1.05 0.97 0 1  9 3 4 1 1 2 2 4 4 3 0
1.21 1.13 0 1 11 3 3 2 2 2 2 2 1 2 1
0.53 0.21 0 1  9 4 2 2 2 2 2 2 2 1 0
0.47 0.63 0 0  7 2 3 2 1 1 1 1 1 1 0
1.74 0.23 0 0  7 3 3 2 2 3 2 2 3 3 0
0.26 0.24 0 0 11 2 3 2 1 1 1 1 1 1 0
0.37 0.01 0 0 11 2 3 1 1 1 1 2 1 1 0
0.89 1.32 0 0  8 3 4 2 2 2 2 3 4 3 0
0.11 0.22 0 0  7 3 3 2 1 3 1 3 2 1 0
0.95 0.70 0 0  9 3 3 2 3 4 2 2 2 2 0
0.05 0.07 1 0 11 5 3 2 1 2 1 1 1 1 0
0.16 0.20 1 0 11 2 4 2 2 3 2 2 1 2 0
0.47 0.36 1 0  9 3 4 1 1 2 2 1 1 2 0
0.58 0.80 0 1 10 2 4 2 2 2 1 2 3 2 1
0.32 0.29 1 0  7 3 4 1 2 2 1 1 1 1 0
0.05 0.22 0 0  9 1 3 2 1 2 2 1 2 1 0
0.53 0.91 0 0 10 4 3 3 2 4 2 2 2 2 0
0.58 0.67 0 0  9 1 4 2 1 1 1 1 2 1 0
0.63 0.99 0 0 11 3 4 1 3 2 2 2 2 2 0
0.16 0.14 0 0 10 1 4 1 1 3 1 1 2 2 0
1.11 0.63 0 0 11 2 4 4 2 4 1 3 2 2 0
0.53 0.68 1 0 11 2 4 3 1 4 2 2 2 2 0
0.00 0.16 0 0 11 1 2 2 2 1 1 1 1 1 0
0.53 0.69 0 1  9 4 4 2 2 4 2 4 2 2 0
0.26 0.24 0 0 10 4 2 2 2 2 2 1 1 2 1
1.00 0.94 0 0 10 3 3 1 2 3 2 3 2 2 0
0.16 0.26 0 0 11 1 3 4 2 2 1 1 1 2 0
1.05 1.13 1 0 10 2 4 1 1 4 2 3 4 2 0
0.21 0.43 1 0  8 1 3 2 1 1 1 1 1 1 0
0.58 0.59 0 1 10 4 4 2 2 3 3 4 4 2 1
0.47 0.40 0 0  9 2 4 2 2 2 1 2 2 1 1
0.21 0.25 1 0 10 1 3 2 1 2 1 1 2 1 0
0.32 0.18 0 0  7 1 3 3 2 2 2 1 2 2 0
0.47 0.25 0 0  9 2 4 2 1 2 1 1 3 2 0
0.58 0.17 0 1  8 1 2 1 1 2 1 1 1 1 0
0.53 0.46 1 0 11 4 3 1 1 2 2 2 1 2 0
0.42 0.59 1 0 10 2 3 1 2 2 1 2 1 1 0
0.37 0.06 0 0  7 2 4 4 2 4 2 4 3 2 1
1.05 1.38 0 0  7 4 4 2 2 3 2 3 1 1 0
0.37 0.43 0 0  8 2 4 2 1 1 1 1 1 1 0
0.11 0.47 0 0  9 3 4 3 3 4 4 4 4 5 0
0.42 0.34 1 0  9 4 4 1 2 3 2 2 1 2 1
0.68 1.07 0 0  8 3 4 1 3 2 2 4 5 3 0
1.11 1.36 0 0 10 2 4 3 2 2 2 3 1 2 0
0.26 0.17 0 0 10 3 4 2 2 2 2 2 2 2 1
0.37 0.74 0 0  7 2 3 1 2 2 2 1 2 3 0
0.42 0.69 1 0  8 3 3 1 1 2 1 3 2 2 0
0.26 0.06 0 0  7 1 3 2 1 1 1 1 1 1 0
0.53 0.69 0 0  9 2 3 1 1 1 1 2 1 1 1
0.63 1.17 0 0  9 3 3 2 2 3 2 2 2 2 0
0.47 1.29 0 0 10 3 3 2 2 3 3 1 3 3 0
0.47 0.76 0 0 11 1 3 3 3 2 3 3 4 3 0
0.42 0.43 0 0  9 2 3 2 2 2 2 2 3 3 0
0.63 0.27 0 0 11 3 3 2 2 2 3 3 2 2 0
1.11 0.36 0 0  7 1 2 2 2 2 2 1 1 2 0
0.26 0.18 1 0  7 1 3 1 2 1 1 1 3 2 0
0.47 1.03 1 0  9 4 4 3 2 3 2 3 3 3 0
0.37 0.66 0 1 10 1 3 2 2 2 2 2 3 2 0
0.63 0.95 0 0 11 2 2 2 2 2 2 1 2 1 0
0.16 0.15 0 0 11 4 3 2 1 3 2 1 2 1 0
0.84 0.95 0 0 10 2 4 2 3 2 3 3 3 3 0
0.89 1.20 0 0 11 3 5 3 2 3 2 3 4 3 0
1.00 0.68 0 0 10 3 3 3 2 2 2 2 3 1 0
0.53 0.34 0 0 10 2 2 2 2 2 2 4 2 2 0
0.74 1.18 1 0  9 3 4 2 1 3 1 2 1 1 0
1.00 0.77 0 0  8 2 4 4 3 2 2 3 2 2 1
0.74 0.73 1 0  8 1 3 2 2 3 3 3 4 2 0
0.74 0.96 1 0 10 2 3 2 2 3 1 3 2 2 0
0.63 0.96 0 0  9 4 4 1 1 2 2 2 3 2 0
0.63 1.41 1 0 10 2 1 2 3 2 3 3 2 2 0
0.21 0.62 0 0 11 3 4 2 2 1 2 4 2 3 1
0.95 0.94 0 0 11 2 4 1 2 2 2 3 4 2 1
0.68 0.62 0 0  9 2 3 2 1 2 1 2 2 1 0
0.89 0.70 0 0  8 1 3 1 2 2 2 2 2 2 0
0.21 0.43 1 0  8 2 4 3 1 2 1 1 2 1 0
0.32 0.36 0 1  9 3 2 3 2 3 2 2 2 1 0
0.37 0.87 1 0  9 2 4 2 2 3 2 2 3 2 0
0.47 0.50 1 0  7 4 3 1 2 4 2 2 2 1 0
1.05 0.90 1 0 10 3 3 3 3 3 2 4 2 2 0
0.74 0.38 1 0  9 2 3 2 1 3 2 2 1 1 1
0.05 0.12 0 0  9 1 2 2 1 1 1 1 1 1 0
0.32 0.49 0 1  8 3 4 2 2 2 2 2 2 2 1
0.74 1.13 0 0 10 1 3 1 1 2 1 1 2 1 0
1.63 0.17 0 0  7 2 3 2 3 2 2 2 4 3 0
0.84 0.54 1 0 11 2 2 2 1 1 1 1 1 1 0
1.89 1.39 0 0  8 2 3 1 2 1 2 2 1 1 0
0.47 0.73 0 0 10 2 3 3 2 3 2 2 3 2 0
0.26 0.28 0 0 10 3 4 2 2 4 2 4 2 1 1
0.32 0.57 0 1  7 3 3 1 2 2 2 1 1 1 0
0.84 0.02 0 0  8 1 2 2 1 2 1 1 1 1 0
0.32 0.00 1 0 11 1 3 2 1 1 1 1 2 1 0
0.21 0.34 0 0  8 3 4 2 2 2 1 2 2 2 1
0.60 1.28 0 1  7 2 2 4 2 3 2 3 3 3 0
1.58 0.63 0 0 10 2 4 2 2 1 3 4 3 2 0
0.21 0.38 0 0 10 3 2 3 2 1 2 1 1 1 0
0.74 0.78 0 1 10 3 4 1 1 3 2 3 3 3 0
0.37 0.13 0 0 10 1 3 2 1 1 1 1 1 1 0
0.32 0.29 1 0  7 2 3 2 1 1 1 1 1 1 0
0.79 0.71 0 1 10 3 4 2 2 2 2 2 2 2 0
0.79 0.99 0 0  8 2 3 3 2 1 1 2 1 1 0
0.63 0.22 0 0 10 2 3 2 2 1 2 2 3 1 0
0.21 0.27 0 0  7 1 3 2 1 1 1 2 1 1 0
0.42 0.35 0 1 10 3 4 1 2 4 1 3 3 2 0
0.00 0.15 0 0 11 1 4 3 1 1 1 1 2 1 0
0.11 0.44 0 0 11 2 5 2 2 3 2 2 2 1 1
0.37 0.44 0 0  7 1 1 2 2 2 2 1 2 1 0
1.05 1.35 0 0  7 2 3 2 2 2 2 3 2 2 0
0.47 0.50 0 0 11 2 4 2 2 2 1 3 2 1 1
1.11 1.62 0 1  8 3 4 3 2 2 2 3 2 2 0
0.79 0.55 0 1 10 1 4 3 2 2 2 2 3 2 0
1.05 0.45 1 0 11 2 4 2 1 2 1 2 2 2 1
0.42 0.71 0 0 11 1 3 2 1 1 1 1 2 1 0
1.89 2.04 0 0  9 3 3 2 2 2 2 2 4 2 0
0.26 0.14 0 0 10 3 4 2 2 3 2 4 4 3 0
0.42 0.20 0 0  8 1 2 2 2 1 2 2 1 1 0
0.32 0.42 0 0 10 2 4 3 3 3 2 2 2 1 0
0.21 0.18 0 0  7 1 4 1 1 2 1 2 2 1 1
0.63 0.15 0 0 11 2 2 1 1 2 1 1 1 2 0
0.68 0.39 0 0  8 2 5 2 2 3 2 4 4 3 1
0.16 0.55 0 0 11 3 4 3 3 3 3 4 4 2 0
0.53 0.91 0 1 11 4 3 2 2 4 2 2 4 3 0
0.42 0.16 0 0  7 2 3 4 3 2 2 1 3 2 0
0.74 0.94 0 1 10 2 3 2 2 2 2 4 2 3 0
1.74 1.67 0 0 10 3 3 2 1 3 2 3 2 2 0
1.63 1.05 1 0 10 3 3 4 2 3 1 2 2 1 0
1.26 1.19 0 0 11 4 4 2 2 5 3 3 4 3 0
0.32 1.24 0 0 10 2 3 1 2 4 2 2 4 3 0
0.16 0.15 1 0 11 2 4 1 1 2 1 1 3 1 0
0.53 0.26 0 0  9 2 4 1 1 2 1 2 2 1 1
0.79 0.46 0 0 11 2 3 1 2 2 2 2 4 3 0
0.63 0.48 0 0 11 2 3 2 2 3 2 4 2 2 0
0.58 0.99 1 0 10 2 3 2 1 1 1 2 2 2 0
0.42 0.29 0 0  8 2 3 2 1 2 1 1 1 1 0
0.26 0.23 0 0 11 1 3 1 2 2 1 2 2 1 0
0.37 0.24 0 0 10 2 2 3 2 2 3 3 1 2 0
0.37 0.37 0 0 10 3 3 3 2 2 2 3 2 1 0
0.53 0.85 0 0  9 3 4 3 2 3 2 3 3 2 0
0.63 0.81 0 0 10 3 4 3 3 3 3 4 3 3 1
0.68 1.12 0 0 11 3 4 1 2 3 2 2 4 2 1
1.37 0.95 1 0  9 2 3 2 2 4 2 2 3 2 1
0.58 0.88 0 0 11 1 3 1 2 1 2 1 1 1 0
1.74 1.80 0 0  9 3 3 2 2 3 2 3 2 2 0
0.16 0.16 0 1  8 1 3 2 1 1 1 2 1 1 0
0.32 0.75 0 0 10 2 2 1 2 2 2 2 1 2 0
2.16 1.65 1 0 10 3 4 3 2 3 2 2 4 2 0
0.68 0.02 0 0  9 2 3 1 2 2 2 4 5 2 0
0.53 0.32 0 1  9 2 2 2 2 3 2 3 1 1 0
0.47 0.43 0 0  9 2 5 3 2 3 2 3 4 2 1
0.58 0.39 0 0  7 2 3 1 1 1 1 1 1 2 0
0.11 0.19 0 0  9 2 3 2 2 2 2 2 1 2 1
0.89 1.59 0 0  9 3 4 4 2 3 2 4 3 3 0
0.26 0.48 1 0  9 2 4 1 1 3 1 1 1 2 1
0.26 0.11 0 0  9 1 3 2 1 2 1 1 1 1 1
1.11 0.90 0 0 10 3 3 2 3 2 3 2 3 2 1
0.47 0.03 0 1  9 3 3 5 3 3 3 3 2 1 0
0.89 0.40 0 0  9 2 4 4 2 2 2 1 3 1 0
0.63 0.19 0 0  7 2 4 3 2 3 2 2 4 2 0
2.11 1.91 1 0 10 3 4 3 2 3 3 4 3 4 1
0.47 0.69 0 0 11 2 3 2 2 2 2 2 3 2 0
1.26 0.96 1 0  8 1 4 1 1 2 1 2 1 1 1
0.89 0.95 0 0  9 2 2 2 2 2 2 2 3 2 0
0.95 0.63 1 0 11 2 3 4 2 1 1 2 2 2 0
0.74 0.77 0 1 11 3 4 2 2 2 2 2 1 1 0
1.00 1.13 0 0  8 2 3 3 3 3 3 4 3 3 1
0.47 0.68 1 0  8 2 4 2 1 2 1 4 2 1 0
0.21 0.32 0 0  8 2 5 4 2 4 2 3 3 2 0
0.74 0.24 0 0 10 2 2 3 1 1 1 1 3 2 0
0.37 0.46 0 0 10 3 3 2 1 3 1 1 1 1 0
0.53 0.28 0 0 11 2 4 2 2 4 2 1 2 2 0
0.47 0.83 0 0  9 1 4 1 2 2 1 1 2 1 0
0.26 0.28 1 0 10 1 2 2 1 1 1 1 1 1 0
0.32 0.39 0 0  7 3 4 2 2 4 2 2 2 1 0
0.53 0.56 0 0  9 1 4 2 2 4 2 2 3 2 0
1.16 0.77 1 0  9 3 4 1 2 2 2 1 2 2 0
0.53 1.53 1 0 10 1 3 2 2 1 1 2 1 1 0
0.21 0.43 0 1 10 3 3 2 1 2 1 1 2 1 0
0.95 1.11 1 0  9 3 4 2 2 2 2 2 2 2 0
0.53 0.27 0 0  9 4 4 4 2 3 3 2 4 2 1
0.63 0.00 0 0  8 2 3 2 2 2 1 2 2 1 0
0.16 0.20 0 1  7 2 1 2 2 1 1 1 1 2 0
0.37 0.20 0 0  9 2 4 1 2 1 2 2 3 2 0
0.37 0.53 0 1  9 2 3 2 1 2 2 1 2 1 0
1.63 0.81 0 0  8 4 4 4 2 3 2 4 3 2 0
1.00 0.87 0 1 10 3 4 2 2 4 2 4 2 2 1
0.21 0.79 0 0 10 3 3 2 1 2 1 2 1 1 0
0.26 0.57 0 0  8 2 4 1 2 3 2 2 4 2 0
0.47 1.13 0 0  9 4 4 2 2 4 2 3 2 3 0
1.26 2.00 1 0  8 4 3 3 2 2 1 1 1 1 0
1.16 1.20 0 1  9 2 2 1 2 2 2 1 1 1 0
0.63 1.63 0 0 10 4 3 2 2 4 2 2 2 2 0
0.21 0.32 0 1 10 2 3 2 2 2 2 2 1 2 0
0.95 0.94 0 0  9 3 4 3 2 3 2 2 2 2 1
0.16 0.23 0 0 11 1 1 2 1 1 1 1 1 1 1
1.53 0.53 0 0 10 3 3 1 3 3 3 3 2 2 0
0.42 0.38 0 0  8 1 4 1 2 2 2 1 2 2 0
0.21 0.70 0 0  8 2 4 1 2 2 2 4 4 3 0
1.84 0.36 0 0  7 4 3 3 4 3 3 3 3 3 0
0.26 0.29 0 0  9 2 3 3 1 1 1 3 2 1 0
1.37 1.43 1 0  8 3 3 4 3 3 3 3 3 3 0
0.63 0.70 0 1  8 2 4 2 1 2 2 2 2 2 0
0.79 1.59 1 0  9 4 3 1 4 5 5 5 4 5 0
0.79 0.99 1 0  9 3 3 2 1 2 2 2 2 2 0
0.84 0.34 0 0  9 3 3 2 2 3 2 3 3 3 0
0.89 0.64 1 0  9 2 4 2 1 3 1 1 2 1 0
0.32 0.40 0 1 10 1 3 1 2 1 1 2 2 1 0
0.32 0.27 0 0  8 1 2 2 2 2 1 1 1 1 0
0.53 1.70 0 0  8 2 3 2 2 3 3 3 4 3 0
0.37 0.53 0 0 10 2 3 2 2 3 1 1 1 1 0
0.63 0.66 0 1  7 2 4 2 1 3 2 2 2 1 0
0.47 1.18 1 0  9 3 3 2 2 2 1 1 1 1 0
0.74 0.96 0 0  9 1 4 3 2 3 2 5 4 2 0
0.58 0.69 0 0 11 1 4 1 1 2 1 2 2 1 0
1.37 1.85 0 1  9 4 4 2 2 4 2 2 4 2 0
0.68 0.03 0 0 10 3 4 2 3 3 3 3 5 5 1
0.11 0.20 0 0 10 3 4 2 2 4 1 4 1 1 0
0.32 0.38 1 0  8 2 3 2 2 1 1 1 2 1 0
1.00 0.89 1 0  9 2 4 3 1 2 2 2 2 2 0
0.68 0.89 0 0 10 1 3 3 3 3 2 2 3 2 0
0.32 0.37 0 1  8 2 3 1 1 2 1 1 1 1 0
0.11 0.14 0 0  8 2 3 5 2 3 2 4 3 3 0
0.47 0.78 0 0  8 2 3 1 2 2 2 1 2 2 0
0.63 0.68 1 0  9 2 3 2 2 1 1 1 2 1 0
0.16 0.29 0 0  9 2 3 1 2 2 2 2 1 2 0
0.89 0.88 0 0  7 4 4 3 2 3 2 4 2 2 0
0.89 1.06 0 0 10 3 4 4 2 4 2 2 3 2 0
0.95 0.69 1 0 11 3 4 1 2 4 2 2 1 1 1
0.11 0.23 1 0  9 1 4 2 2 1 1 1 1 1 0
0.58 0.98 0 0  7 2 3 2 2 2 2 4 1 2 0
0.89 1.67 1 0 10 1 3 2 2 2 1 4 1 1 0
0.16 0.27 0 0 11 2 4 2 1 2 1 2 1 1 1
0.11 0.36 0 0 10 1 4 2 2 2 2 2 2 2 0
0.42 0.32 1 0 11 2 4 2 1 2 1 2 2 1 0
0.26 0.62 1 0  9 1 4 3 2 2 2 2 1 1 0
0.89 1.02 0 0  9 1 4 2 3 1 2 2 2 2 0
1.00 1.39 0 1 10 3 4 2 2 2 2 2 4 2 0
0.26 0.28 0 0 11 1 2 1 2 1 1 1 1 1 0
0.68 0.42 0 0  9 3 3 3 2 2 2 3 3 2 0
0.47 0.37 1 0  7 2 3 2 1 1 1 1 1 1 0
0.05 0.19 0 0  8 1 2 1 1 1 1 1 1 1 0
0.42 1.01 0 1  9 1 4 2 3 3 4 4 4 5 0
0.58 0.57 1 0 11 1 3 1 1 2 1 3 2 1 0
0.21 0.05 0 0 11 1 4 2 1 2 2 1 2 1 0
0.21 0.33 0 0  8 2 3 5 2 3 1 2 2 1 0
0.37 0.29 0 0  7 2 4 3 1 2 1 2 1 1 1
1.16 1.13 1 0  9 3 4 1 2 2 2 4 2 2 1
0.21 0.20 0 0  8 3 3 2 2 2 2 1 1 2 0
0.89 0.64 1 0  8 2 4 1 2 2 2 4 2 2 1
0.47 0.92 1 0  9 1 3 1 1 2 2 3 3 2 0
0.37 0.61 1 0 10 3 3 1 1 1 1 2 1 1 0
0.11 0.15 1 0 11 1 4 2 1 2 1 1 1 1 0
0.53 0.65 0 0  7 3 4 2 2 3 2 4 2 1 0
0.53 0.72 0 0 11 3 5 2 2 3 1 2 2 2 0
1.11 1.01 1 0  9 3 3 1 1 1 1 1 1 1 0
1.00 0.00 1 0 10 2 3 3 2 2 2 2 2 3 0
0.89 0.50 1 0 11 2 4 2 2 2 1 2 3 2 0
0.37 0.69 0 0  8 3 3 4 3 3 4 4 4 4 0
0.05 0.11 0 0 11 1 3 2 1 1 1 1 1 1 0
1.42 1.80 1 0  9 2 3 3 2 1 2 2 2 2 0
0.26 0.35 0 0 10 3 4 3 1 2 1 2 2 1 0
0.68 0.29 0 0  9 2 5 2 2 1 2 3 3 3 0
0.84 1.13 0 1 11 3 5 4 2 4 2 4 4 4 0
1.05 1.04 0 1 11 2 4 1 1 1 2 2 2 1 0
0.37 0.69 1 0  8 3 4 2 1 4 2 4 4 2 0
0.37 0.56 0 0  8 1 3 2 3 2 4 3 4 4 0
0.63 1.02 1 0 10 5 4 3 2 4 2 2 2 2 0
1.32 1.12 0 0  9 2 1 2 2 2 2 3 2 2 1
0.53 0.94 0 0  7 2 4 2 2 3 1 2 2 2 0
1.05 1.15 0 0  8 3 4 2 4 3 4 4 4 3 1
0.47 0.10 0 0 10 1 3 1 1 2 1 1 2 2 0
0.47 0.79 0 0 11 2 4 2 1 2 2 2 1 2 0
0.26 0.12 0 0  8 3 4 3 1 2 1 1 1 1 0
0.37 0.49 0 0 11 2 3 2 2 3 2 2 2 2 1
0.53 0.53 0 0  8 1 3 1 1 1 1 2 1 1 0
1.42 0.74 0 0 11 3 3 2 2 2 2 3 2 2 0
0.89 1.29 0 0 11 2 3 3 2 1 2 2 1 1 1
0.26 0.33 1 0 11 3 3 3 2 3 2 1 2 1 0
0.84 1.08 0 0 11 4 3 2 2 3 2 2 2 2 0
0.26 0.45 0 0  8 1 4 2 2 1 1 2 2 2 0
0.26 0.34 0 1  8 2 3 1 2 3 2 2 3 2 0
0.16 0.00 0 0 11 1 3 2 2 2 1 1 1 1 0
0.47 0.58 1 0  8 1 3 2 1 1 1 2 1 1 1
1.21 2.02 0 0 10 3 3 4 3 4 4 2 4 3 1
0.37 0.48 0 0  7 2 3 3 1 2 1 4 2 1 1
1.00 1.24 0 0 10 4 3 3 3 4 3 4 4 5 0
1.32 1.21 1 0  9 3 3 2 2 2 2 3 3 3 0
0.95 1.14 1 0  7 1 4 2 1 1 1 1 1 1 1
0.84 0.70 1 0  8 4 3 4 2 4 2 2 2 1 0
0.32 0.19 0 1 11 2 3 3 2 2 2 2 2 2 0
0.63 0.24 0 1 11 2 3 3 1 2 2 2 1 2 0
1.00 0.81 0 0  9 1 4 1 2 2 2 3 2 2 0
0.32 0.53 0 0  8 3 3 3 2 4 2 3 4 4 0
1.00 0.49 0 0 11 2 4 3 2 4 2 3 2 2 0
0.05 0.54 0 1  7 2 3 3 2 2 2 2 3 3 0
0.74 0.22 0 1  9 2 4 2 1 2 1 1 1 1 0
0.16 0.21 0 0 11 2 2 4 2 1 2 1 3 1 0
0.42 0.80 0 1 10 1 4 1 1 2 1 2 1 1 0
0.79 0.94 0 1 10 3 4 1 2 2 1 2 1 1 1
0.00 0.09 0 0  8 2 3 1 1 1 1 1 2 1 0
0.74 0.90 1 0 10 2 3 2 2 2 2 2 2 2 0
1.53 0.82 1 0 10 2 3 1 1 1 1 1 1 1 0
0.21 0.49 1 0 10 1 3 1 1 1 1 1 1 1 0
0.32 0.55 0 0 10 2 3 2 2 1 2 1 3 2 0
1.74 0.94 0 0  9 4 3 4 2 1 2 3 3 3 0
0.42 0.59 1 0  9 1 4 1 2 1 1 2 1 1 0
0.63 0.42 0 0  8 2 3 2 2 1 1 2 1 2 0
1.26 0.72 1 0  8 2 5 2 1 4 1 4 2 1 1
0.42 0.65 0 0 11 1 4 1 2 2 3 4 1 2 0
0.11 0.12 1 0 10 2 3 2 1 1 1 2 1 1 0
0.68 0.81 0 0 11 4 4 2 2 2 2 2 2 2 0
0.39 0.17 0 1  7 3 3 3 1 2 1 1 1 1 0
0.68 0.93 0 0 11 1 3 4 2 2 3 3 3 3 0
0.58 0.31 1 0  8 2 3 2 1 2 1 2 1 1 0
0.74 0.79 1 0  8 2 3 2 2 2 1 1 1 2 0
1.84 2.30 0 0 10 3 3 1 2 2 1 1 4 2 0
1.95 1.28 0 0  8 4 4 2 2 3 2 2 4 2 1
0.95 1.92 0 0 10 3 4 2 2 3 1 2 2 1 0
1.00 0.81 0 0 10 3 3 3 2 2 2 3 2 2 0
0.26 0.26 0 0  9 1 3 2 2 2 3 3 2 3 0
0.26 0.50 0 0 11 1 4 2 2 2 3 3 2 2 1
0.37 0.30 1 0 11 1 3 1 2 2 1 2 1 1 0
1.00 1.92 1 0 11 3 3 2 2 3 2 4 2 3 0
0.42 0.63 0 0  7 3 3 2 2 2 2 2 2 1 0
0.53 0.74 0 0 11 2 3 2 2 2 2 3 2 2 0
0.42 0.47 1 0  8 2 3 3 2 2 2 1 2 2 0
0.63 0.68 0 0  9 2 3 2 1 1 1 2 1 1 0
0.32 0.12 0 0  7 3 2 3 2 2 2 1 2 1 0
0.84 0.85 0 1 10 1 2 2 2 2 2 1 3 2 0
1.42 1.65 0 0 10 2 3 3 2 3 2 2 2 2 0
0.47 0.80 0 0  9 1 2 3 2 2 1 2 2 1 0
0.47 1.63 0 0 10 3 3 2 2 2 4 4 3 3 0
0.16 0.24 1 0  8 2 4 2 1 2 1 1 2 1 0
0.37 0.81 0 0 11 5 3 3 2 5 2 3 2 1 0
1.26 0.96 1 0  8 3 4 2 2 2 2 2 2 2 0
0.53 0.57 0 0  7 4 4 4 2 4 2 3 3 2 1
1.68 0.33 0 1  9 4 5 3 3 4 3 4 4 3 0
1.58 1.45 1 0 11 2 3 2 1 2 1 1 2 1 0
0.74 0.01 0 0  9 2 4 2 2 3 2 2 4 3 1
0.58 0.94 1 0  9 2 3 2 2 2 2 3 2 2 0
0.21 0.41 0 0  7 2 3 1 2 2 1 1 2 1 0
0.89 0.76 0 0 10 4 3 2 2 3 2 3 3 2 0
0.11 0.61 1 0  8 1 4 2 1 2 2 2 1 1 0
0.37 0.69 0 1  8 2 2 4 2 3 2 3 1 1 0
0.89 0.83 1 0  8 2 3 2 1 2 1 1 2 1 0
1.32 1.24 1 0 10 2 4 2 2 3 2 3 2 2 1
0.89 0.58 0 1 10 3 4 2 2 4 3 5 2 4 1
0.00 0.00 0 0  9 2 2 2 1 1 1 1 1 1 0
0.68 0.54 0 0  9 4 4 3 2 2 3 4 3 2 0
1.21 0.96 0 0 11 4 4 3 3 4 4 4 4 2 1
0.26 0.71 0 0  9 2 2 2 1 2 1 1 1 1 0
0.42 0.29 0 0  9 2 5 4 2 3 2 2 4 2 1
1.79 1.45 1 0  8 5 5 5 2 4 2 3 3 2 0
1.42 0.46 0 0  9 3 4 2 2 2 2 2 2 2 0
0.37 0.39 0 0  7 3 4 3 1 2 1 1 1 1 0
0.32 0.15 1 0  9 1 4 1 2 3 2 3 2 1 1
0.89 0.63 1 0 11 3 3 1 2 2 2 2 2 2 0
1.68 1.07 0 1  9 3 4 2 2 2 2 1 3 2 0
0.37 0.34 1 0  8 3 3 2 2 2 2 2 2 2 0
1.37 1.97 0 0 10 2 5 2 2 3 3 4 4 3 1
0.21 0.93 1 0 11 4 4 2 1 3 1 1 1 1 1
0.32 0.53 1 0  9 3 5 3 1 4 2 4 1 2 0
0.95 0.88 1 0 10 4 4 2 2 3 2 2 3 3 0
0.58 0.71 0 0 11 3 3 1 1 2 1 2 2 1 0
0.95 0.47 0 1 10 3 3 2 3 3 2 1 4 2 0
0.74 1.06 1 0  8 3 4 2 2 3 2 3 3 2 1
0.00 0.37 0 0 10 1 3 2 1 1 1 1 1 1 0
0.63 0.19 0 0  9 3 3 2 2 2 2 2 1 2 1
0.95 1.25 0 0 11 2 3 2 1 2 1 2 2 1 0
0.16 0.40 0 1 10 2 3 2 1 1 1 1 1 1 0
